source_id,entity_type,record_id,municipality,event_date,category,data
st_catharines_permits,permit,9810,st_catharines,2026-04-08,renovation,"{""work"": ""Alterations to 2nd floor to convert from commercial use to 10 residential dwelling units.  A separate permit will be required for the sprinkler system."", ""status"": ""Under Inspection"", ""address"": ""QUEEN STREET"", ""province"": ""ON"", ""issued_date"": ""2026-04-08"", ""permit_type"": ""Residential"", ""permit_number"": ""25-117769"", ""geocode_failed"": true, ""application_date"": ""2025-12-09"", ""status_canonical"": ""issued"", ""normalized_address"": ""QUEEN STREET"", ""permit_type_canonical"": ""renovation"", ""normalized_business_name"": """"}"
windsor_permits,permit,2026-002028,windsor,2026-03-27,other,"{""value"": 813105.0, ""status"": ""Issued"", ""address"": ""720 PARTINGTON AVE REAR UNIT"", ""province"": ""ON"", ""issued_date"": ""2026-03-27"", ""permit_type"": ""Residential"", ""permit_number"": ""2026 002028"", ""geocode_failed"": true, ""status_canonical"": ""issued"", ""normalized_address"": ""720 PARTINGTON AVENUE REAR UNIT"", ""permit_type_canonical"": ""other"", ""normalized_business_name"": """"}"
edmonton_permits,permit,2-646648263,edmonton,2026-04-20,new_construction,"{""work"": ""(01) Building - New"", ""status"": ""Issued"", ""address"": ""7682 - 174A AVENUE NW"", ""area_m2"": 573.4, ""province"": ""AB"", ""description"": ""To construct a Residential Use building in the form of a 4 Dwelling Row House with front attached Garages, 4 Secondary Suites (in the basements), rear uncovered decks (all Lots - 1.8m x 1.8m), and unenclosed front porches. POLICY B23-01"", ""issued_date"": ""2026-04-20"", ""permit_type"": ""Single, Semi-detached & Rowhousing"", ""neighborhood"": ""Crystallina Nera West"", ""permit_number"": ""2-646648263"", ""geocode_failed"": true, ""structure_type"": ""Row House (330)"", ""status_canonical"": ""issued"", ""construction_value"": 771500.0, ""normalized_address"": ""7682 174A AVENUE NORTHWEST"", ""permit_type_canonical"": ""new_construction"", ""dwelling_units_created"": ""8"", ""normalized_business_name"": """"}"
vancouver_permits,permit,BP-2023-02039,vancouver,2026-03-12,other,"{""lat"": ""49.28207"", ""lng"": ""-123.1001"", ""work"": ""Salvage and Abatement"", ""status"": ""Issued"", ""address"": ""307 MAIN STREET, VANCOUVER, BC"", ""province"": ""BC"", ""current_use"": ""Dwelling Uses"", ""description"": ""Enquiry Centre - Salvage and Abatement - Interior alterations to allow salvage of non-structural building components prior to or during abatement work and removal of non-structural hazardous materials in this existing the Existing 2 Storey Mixed Use Building on this site.\n\nRelated to demolition permit DB-2023-02015. Issued as a separate permit."", ""issued_date"": ""2026-03-12"", ""permit_type"": ""None"", ""builder_name"": ""Fleck Contracting Ltd"", ""neighbourhood"": ""Downtown"", ""permit_number"": ""BP-2023-02039"", ""applicant_name"": ""Stephen Bennett DBA: MAC Development and Housing Society"", ""contractor_name"": ""Fleck Contracting Ltd"", ""application_date"": ""2023-06-12"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""307 MAIN STREET"", ""permit_type_canonical"": ""other"", ""normalized_business_name"": ""FLECK CONTRACTING"", ""contractor_name_normalized"": ""fleck contracting""}"
toronto_permits,permit,25 111043 DRN:00,toronto,2026-04-27,renovation,"{""lat"": ""43.71218"", ""lng"": ""-79.25585"", ""ward"": ""E2031"", ""work"": ""Building Permit Related (DR)"", ""status"": ""Permit Issued"", ""address"": ""109 VANBRUGH AVE"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Accessory Structure"", ""description"": ""Drain - EXISTING GARAGE TO BE CONVERTED TO GARDEN SUITE"", ""issued_date"": ""2026-04-27"", ""permit_type"": ""Drain and Site Service"", ""postal_code"": ""M1N"", ""builder_name"": ""None"", ""proposed_use"": ""Garden Suite"", ""permit_number"": ""25 111043 DRN"", ""completed_date"": null, ""structure_type"": ""Laneway / Rear Yard Suite"", ""contractor_name"": ""None"", ""application_date"": ""2025-01-31"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""109 VANBRUGH AVENUE"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
toronto_permits,permit,26 127116 PLB:00,toronto,2026-03-13,renovation,"{""lat"": ""43.65868"", ""lng"": ""-79.4588"", ""ward"": ""S0429"", ""work"": ""Building Permit Related(PS)"", ""status"": ""Permit Issued"", ""address"": ""81 INDIAN ROAD CRES"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Sfd - Detached"", ""description"": ""Plumbing - Proposal for basement underpinning."", ""issued_date"": ""2026-03-13"", ""permit_type"": ""Plumbing(PS)"", ""postal_code"": ""M6P"", ""builder_name"": ""None"", ""proposed_use"": ""Sfd - Detached"", ""permit_number"": ""26 127116 PLB"", ""completed_date"": null, ""structure_type"": ""SFD - Detached"", ""contractor_name"": ""None"", ""application_date"": ""2026-03-10"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""81 INDIAN ROAD CRESCENT"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
oakville_permits,permit,949082,oakville,2026-03-27,new_construction,"{""lat"": ""43.42192"", ""lng"": ""-79.74381"", ""work"": ""House - Part 9 - Detached House"", ""status"": ""Issued"", ""address"": ""1269 MEADOWSIDE PATH"", ""province"": ""ON"", ""description"": ""Lot Specific based on model 6003A for Lot 433. Construction of a two-storey single detached dwelling with 5 bedrooms, 6 bathrooms, Finished Basement Landing, Covered Porch, Attached Garage, Deck and Elevator."", ""issued_date"": ""2026-03-27"", ""permit_type"": ""N/A - New Construction"", ""permit_number"": ""26 004178"", ""status_canonical"": ""issued"", ""construction_value"": 1127920.0, ""normalized_address"": ""1269 MEADOWSIDE PATH"", ""permit_type_canonical"": ""new_construction"", ""normalized_business_name"": """"}"
toronto_permits,permit,24 127910 HVA:04,toronto,2026-05-19,renovation,"{""lat"": ""44.23633"", ""lng"": ""-76.49138"", ""ward"": ""S1034"", ""work"": ""Building Permit Related(MS)"", ""status"": ""Revision Issued"", ""address"": ""60 YORK ST"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""04"", ""current_use"": ""Hotel"", ""description"": ""Revision 04: Revision to permit HVAC - Interior alterations of the basement, main floor and second floor. - STRATHCONA HOTEL"", ""issued_date"": ""2026-05-19"", ""permit_type"": ""Mechanical(MS)"", ""postal_code"": ""M5J"", ""builder_name"": ""None"", ""proposed_use"": ""Hotel"", ""permit_number"": ""24 127910 HVA"", ""completed_date"": null, ""structure_type"": ""Motel/Hotel"", ""contractor_name"": ""None"", ""application_date"": ""2026-04-29"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""60 YORK STREET"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
kitchener_permits,permit,26109324,kitchener,2026-05-07,addition,"{""lat"": ""43.47916"", ""lng"": ""-80.47134"", ""work"": ""Permit is to remove an existing deck and replace it with a new deck with stairs in the rear yard of a single detached dwelling"", ""status"": ""Issued"", ""address"": ""247 TAGGE CRES"", ""area_m2"": null, ""storeys"": null, ""province"": ""ON"", ""applicant"": ""DYLAN NAFZIGER :DNA BUILDERS"", ""work_type"": ""New, Addition or Alteration"", ""contractor"": null, ""permit_fee"": 95.0, ""units_lost"": null, ""expiry_date"": null, ""issued_date"": ""2026-05-07"", ""permit_type"": ""Residential Building Permit"", ""total_units"": 1, ""proposed_gfa"": null, ""permit_number"": ""26109324"", ""units_created"": 0, ""completed_date"": null, ""contractor_name"": ""DYLAN NAFZIGER :DNA BUILDERS"", ""existing_gfa_m2"": null, ""application_date"": ""2026-04-14"", ""status_canonical"": ""issued"", ""units_net_change"": 0, ""legal_description"": ""PLAN 1696 LOT 30"", ""construction_value"": 5000.0, ""normalized_address"": ""247 TAGGE CRESCENT"", ""new_floor_area_sqft"": null, ""permit_type_canonical"": ""addition"", ""normalized_business_name"": """", ""contractor_name_normalized"": ""dylan nafziger dna builders""}"
toronto_permits,permit,26 151028 DRN:00,toronto,2026-04-28,renovation,"{""lat"": ""43.68392"", ""lng"": ""-79.29236"", ""ward"": ""S1936"", ""work"": ""Back Water Valve (Sewer only)"", ""status"": ""Permit Issued"", ""address"": ""152 SWANWICK AVE"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Single Family Dwelling Semi Detached"", ""description"": ""Proposed install sanitary line backwater valve"", ""issued_date"": ""2026-04-28"", ""permit_type"": ""Drain and Site Service"", ""postal_code"": ""M4E"", ""builder_name"": ""None"", ""proposed_use"": ""Single Family Dwelling Semi Detached"", ""permit_number"": ""26 151028 DRN"", ""completed_date"": null, ""structure_type"": ""2 Unit - Semi-detached"", ""contractor_name"": ""None"", ""application_date"": ""2026-04-28"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""152 SWANWICK AVENUE"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
vancouver_permits,permit,DB-2025-03302,vancouver,2026-03-27,demolition,"{""lat"": ""49.27715"", ""lng"": ""-123.04159"", ""work"": ""Demolition / Deconstruction"", ""status"": ""Issued"", ""address"": ""2998 ADANAC STREET, VANCOUVER, BC V5K 2N5"", ""province"": ""BC"", ""current_use"": ""Dwelling Uses"", ""description"": ""Low Density Housing - Demolition / Deconstruction - To demolish to grade this existing Single Detached House (1953) on this site – declared non rental\n•  This demolition permit also permits abatement work to be completed to WorkSafe standards.\n\nDemolition Contractor: PTL Contracting Ltd\nQP: MCA Environmental consulting Inc"", ""issued_date"": ""2026-03-27"", ""permit_type"": ""None"", ""builder_name"": ""PTL Contracting Ltd"", ""neighbourhood"": ""Hastings-Sunrise"", ""permit_number"": ""DB-2025-03302"", ""applicant_name"": ""Khang Nguyen DBA: Architrix Design Studio"", ""contractor_name"": ""PTL Contracting Ltd"", ""application_date"": ""2025-07-22"", ""status_canonical"": ""issued"", ""construction_value"": 40000.0, ""normalized_address"": ""2998 ADANAC STREET"", ""permit_type_canonical"": ""demolition"", ""normalized_business_name"": ""PTL CONTRACTING"", ""contractor_name_normalized"": ""ptl contracting""}"
montreal_permits,permit,3001921762,montreal,2026-04-27,other,"{""lat"": ""45.59974"", ""lng"": ""-73.61199"", ""work"": ""Remplacement de quatre réservoirs souterrains par deux nouveaux réservoirs équivalents de 65000 litres chacun.Refaire aire de ravitaillement pour remplacer la tuyauterie. Remblayage et pavage du terrain tel que les plans."", ""status"": ""Issued"", ""address"": ""9405  BOULEVARD LACORDAIRE"", ""province"": ""QC"", ""current_use"": ""Commerce extensif"", ""issued_date"": ""2026-04-27"", ""permit_type"": ""Aménagement de terrain"", ""neighborhood"": ""Saint-Léonard"", ""permit_number"": ""3001921762"", ""structure_type"": ""Commercial"", ""application_date"": ""2026-03-03"", ""permit_type_code"": ""CA"", ""status_canonical"": ""issued"", ""application_number"": ""3003641970"", ""normalized_address"": ""9405 BOULEVARD LACORDAIRE"", ""permit_type_canonical"": ""other"", ""dwelling_units_created"": 0, ""normalized_business_name"": """"}"
montreal_permits,permit,3001926142,montreal,2026-05-11,other,"{""lat"": ""45.51297"", ""lng"": ""-73.618"", ""work"": ""Autre, Érable Norvège, La moitié ou plus de la ramure est morte"", ""status"": ""Issued"", ""address"": ""704  AVENUE PRATT"", ""province"": ""QC"", ""current_use"": ""unifamilial"", ""issued_date"": ""2026-05-11"", ""permit_type"": ""Permis abattage d'arbres"", ""neighborhood"": ""Outremont"", ""permit_number"": ""3001926142"", ""structure_type"": ""Résidentiel"", ""application_date"": ""2026-05-07"", ""permit_type_code"": ""CA"", ""status_canonical"": ""issued"", ""application_number"": ""3003662016"", ""normalized_address"": ""704 AVENUE PRATT"", ""permit_type_canonical"": ""other"", ""dwelling_units_created"": 0, ""normalized_business_name"": """"}"
toronto_permits,permit,26 158723 FSU:00,toronto,2026-05-14,renovation,"{""lat"": ""43.73965"", ""lng"": ""-79.58282"", ""ward"": ""W0123"", ""work"": ""Fire Alarm"", ""status"": ""Permit Issued"", ""address"": ""1501 ALBION RD"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Community Centre"", ""description"": ""Proposal to replace existing fire alarm panel"", ""issued_date"": ""2026-05-14"", ""permit_type"": ""Fire/Security Upgrade"", ""postal_code"": ""M9V"", ""builder_name"": ""None"", ""proposed_use"": ""Community Centre"", ""permit_number"": ""26 158723 FSU"", ""completed_date"": null, ""structure_type"": ""Community Hall"", ""contractor_name"": ""None"", ""application_date"": ""2026-05-11"", ""status_canonical"": ""issued"", ""construction_value"": 25000.0, ""normalized_address"": ""1501 ALBION ROAD"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
vancouver_permits,permit,BP-2025-04817,vancouver,2026-03-25,demolition,"{""lat"": ""49.24644"", ""lng"": ""-123.06553"", ""work"": ""Demolition / Deconstruction"", ""status"": ""Issued"", ""address"": ""4317 VICTORIA DRIVE, VANCOUVER, BC V5N 4M9"", ""province"": ""BC"", ""current_use"": ""Dwelling Uses"", ""description"": ""Low Density Housing - Demolition / Deconstruction - To demolish the existing one family dwelling building ($40,000) on this site by means of deconstruction.\n\nPre-1950\nGreen Demolition Conditions Apply : 75% Recycling Rate of Building Materials Required\n\nThis permit is subject to the Green Demolition Bylaw (11023)\n\nNote:  Demo Declaration by Deconstruction – AKAL DEMOLITION & EXCAVATING LTD (Harpreet Sidhu)   \n\n***This permit is issued under the 2025 Vancouver Building By-law #14343 effective September 15, 2025.***"", ""issued_date"": ""2026-03-25"", ""permit_type"": ""None"", ""builder_name"": ""AKAL DEMOLITION & EXCAVATING LTD"", ""neighbourhood"": null, ""permit_number"": ""BP-2025-04817"", ""applicant_name"": ""Kuldip Brar"", ""contractor_name"": ""AKAL DEMOLITION & EXCAVATING LTD"", ""application_date"": ""2025-11-19"", ""status_canonical"": ""issued"", ""construction_value"": 40000.0, ""normalized_address"": ""4317 DRIVE"", ""permit_type_canonical"": ""demolition"", ""normalized_business_name"": ""AKAL DEMOLITION EXCAVATING"", ""contractor_name_normalized"": ""akal demolition & excavating""}"
quebec_city_permits,permit,20250407-022D,quebec_city,2026-04-08,addition,"{""lat"": 46.85171197561712, ""lng"": -71.20767267843628, ""lots"": ""1 217 418"", ""work"": ""Rénovation extérieure, agrandissement ou exhaussement d'un bâtiment principal incluant l'ajout d'un ou plusieurs logements"", ""domain"": ""Rénovation/Agrandissement"", ""status"": ""Issued"", ""address"": ""2070 AVENUE DU SANCTUAIRE QUÉBEC QUÉBEC G1E4E3"", ""province"": ""QC"", ""issued_date"": ""2026-04-08"", ""permit_type"": ""Permis de construction"", ""neighbourhood"": ""Beauport"", ""permit_number"": ""20250407-022D"", ""status_canonical"": ""issued"", ""normalized_address"": ""2070 AVENUE DU SANCTUAIRE"", ""permit_type_canonical"": ""addition"", ""normalized_business_name"": """"}"
